,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,1949-01-01,106.48533404598572,43.52072432179168,126.24822198244962,106.48533404598572,106.48533404598572,-20.306971275411886,-20.306971275411886,-20.306971275411886,1.173553020017475,1.173553020017475,1.173553020017475,-21.480524295429365,-21.480524295429365,-21.480524295429365,0.0,0.0,0.0,86.17836277057384
1,1949-02-01,108.65568464033024,29.106251333440188,120.75689888624117,108.65568464033024,108.65568464033024,-33.5006892545987,-33.5006892545987,-33.5006892545987,-3.8120563816889668,-3.8120563816889668,-3.8120563816889668,-29.68863287290973,-29.68863287290973,-29.68863287290973,0.0,0.0,0.0,75.15499538573154
2,1949-03-01,110.61600130618982,62.58439783109525,152.3106560948979,110.61600130618982,110.61600130618982,-3.744191816390891,-3.744191816390891,-3.744191816390891,-3.812056381683838,-3.812056381683838,-3.812056381683838,0.06786456529294671,0.06786456529294671,0.06786456529294671,0.0,0.0,0.0,106.87180948979892
3,1949-04-01,112.78635190053434,66.22899708179904,157.16342865480607,112.78635190053434,112.78635190053434,-0.5179093231649711,-0.5179093231649711,-0.5179093231649711,4.7607013482922,4.7607013482922,4.7607013482922,-5.278610671457171,-5.278610671457171,-5.278610671457171,0.0,0.0,0.0,112.26844257736937
4,1949-05-01,114.88669118538387,66.66534324042559,157.9692502950562,114.88669118538387,114.88669118538387,-5.032763086899957,-5.032763086899957,-5.032763086899957,-1.6092890321920856,-1.6092890321920856,-1.6092890321920856,-3.4234740547078713,-3.4234740547078713,-3.4234740547078713,0.0,0.0,0.0,109.8539280984839
5,1949-06-01,117.05704177972841,106.20026882266134,194.89948423516762,117.05704177972841,117.05704177972841,35.12567177630918,35.12567177630918,35.12567177630918,1.085200846180898,1.085200846180898,1.085200846180898,34.040470930128286,34.040470930128286,34.040470930128286,0.0,0.0,0.0,152.18271355603758
6,1949-07-01,119.15738107051334,145.79963456251758,244.08811416377424,119.15738107051334,119.15738107051334,75.315125222081,75.315125222081,75.315125222081,4.76070134829232,4.76070134829232,4.76070134829232,70.55442387378868,70.55442387378868,70.55442387378868,0.0,0.0,0.0,194.47250629259435
7,1949-08-01,121.32773167099111,139.57564117064018,227.58717033865557,121.32773167099111,121.32773167099111,65.68545122725371,65.68545122725371,65.68545122725371,-2.2096540320744635,-2.2096540320744635,-2.2096540320744635,67.89510525932818,67.89510525932818,67.89510525932818,0.0,0.0,0.0,187.01318289824482
8,1949-09-01,123.49808227146887,97.55075517608991,186.89428844891006,123.49808227146887,123.49808227146887,17.458099484878115,17.458099484878115,17.458099484878115,0.6115442314613507,0.6115442314613507,0.6115442314613507,16.846555253416767,16.846555253416767,16.846555253416767,0.0,0.0,0.0,140.95618175634698
9,1949-10-01,125.59842156225382,58.87857390699131,150.75629753110113,125.59842156225382,125.59842156225382,-20.622772626980094,-20.622772626980094,-20.622772626980094,1.173553020023798,1.173553020023798,1.173553020023798,-21.796325647003894,-21.796325647003894,-21.796325647003894,0.0,0.0,0.0,104.97564893527372
10,1949-11-01,127.76877215567593,23.170050125321925,108.77938221368572,127.76877215567593,127.76877215567593,-61.92828627709318,-61.92828627709318,-61.92828627709318,-3.8120563816844033,-3.8120563816844033,-3.8120563816844033,-58.11622989540878,-58.11622989540878,-58.11622989540878,0.0,0.0,0.0,65.84048587858275
11,1949-12-01,129.86911143963286,51.84763392410972,144.58392089249847,129.86911143963286,129.86911143963286,-31.387113884869347,-31.387113884869347,-31.387113884869347,0.6115442314615557,0.6115442314615557,0.6115442314615557,-31.998658116330905,-31.998658116330905,-31.998658116330905,0.0,0.0,0.0,98.48199755476351
12,1950-01-01,132.03946203305497,64.86673896059575,149.4903485150409,132.03946203305497,132.03946203305497,-24.10432984548708,-24.10432984548708,-24.10432984548708,-1.6092890321987885,-1.6092890321987885,-1.6092890321987885,-22.49504081328829,-22.49504081328829,-22.49504081328829,0.0,0.0,0.0,107.93513218756789
13,1950-02-01,134.2098126264771,57.32933710566613,149.1028315509734,134.2098126264771,134.2098126264771,-30.335692489989597,-30.335692489989597,-30.335692489989597,1.0852008461819007,1.0852008461819007,1.0852008461819007,-31.4208933361715,-31.4208933361715,-31.4208933361715,0.0,0.0,0.0,103.87412013648749
14,1950-03-01,136.17012929150354,94.68667589760062,185.28389567103608,136.17012929150354,136.17012929150354,2.989441391177806,2.989441391177806,2.989441391177806,1.0852008461815097,1.0852008461815097,1.0852008461815097,1.9042405449962965,1.9042405449962965,1.9042405449962965,0.0,0.0,0.0,139.15957068268136
15,1950-04-01,138.34047978289456,89.05933434491631,179.3270817329215,138.34047978289456,138.34047978289456,-5.152283814912426,-5.152283814912426,-5.152283814912426,1.173553020017721,1.173553020017721,1.173553020017721,-6.325836834930147,-6.325836834930147,-6.325836834930147,0.0,0.0,0.0,133.18819596798213
16,1950-05-01,140.4408189681117,92.16618017353962,185.3367268731561,140.4408189681117,140.4408189681117,-4.909602597738672,-4.909602597738672,-4.909602597738672,-2.2096540320707017,-2.2096540320707017,-2.2096540320707017,-2.699948565667971,-2.699948565667971,-2.699948565667971,0.0,0.0,0.0,135.53121637037302
17,1950-06-01,142.61116945950272,136.07318263817768,220.28659566541504,142.61116945950272,142.61116945950272,33.94001461822072,33.94001461822072,33.94001461822072,0.6115442314635375,0.6115442314635375,0.6115442314635375,33.32847038675719,33.32847038675719,33.32847038675719,0.0,0.0,0.0,176.55118407772343
18,1950-07-01,144.71150864471983,173.17955664544644,259.7040618561081,144.7115086447198,144.7115086447198,71.74985177240944,71.74985177240944,71.74985177240944,1.173553020015873,1.173553020015873,1.173553020015873,70.57629875239355,70.57629875239355,70.57629875239355,0.0,0.0,0.0,216.46136041712927
19,1950-08-01,146.8818591635644,165.75255145061348,253.86725361542415,146.8818591635644,146.8818591635644,63.962331556381976,63.962331556381976,63.962331556381976,-3.812056381683155,-3.812056381683155,-3.812056381683155,67.77438793806513,67.77438793806513,67.77438793806513,0.0,0.0,0.0,210.84419071994637
20,1950-09-01,149.05220968240897,129.20116770509026,217.35673984837862,149.05220968240897,149.05220968240897,21.888961113620148,21.888961113620148,21.888961113620148,4.760701348289282,4.760701348289282,4.760701348289282,17.12825976533087,17.12825976533087,17.12825976533087,0.0,0.0,0.0,170.94117079602913
21,1950-10-01,151.15254889419404,85.36156108270077,170.52706980637478,151.15254889419404,151.15254889419404,-23.67569226922889,-23.67569226922889,-23.67569226922889,-1.6092890321982483,-1.6092890321982483,-1.6092890321982483,-22.066403237030638,-22.066403237030638,-22.066403237030638,0.0,0.0,0.0,127.47685662496515
22,1950-11-01,153.32289941303858,53.372968277613055,141.1615389852256,153.32289941303858,153.32289941303858,-56.06541574086269,-56.06541574086269,-56.06541574086269,1.0852008461799953,1.0852008461799953,1.0852008461799953,-57.150616587042684,-57.150616587042684,-57.150616587042684,0.0,0.0,0.0,97.2574836721759
23,1950-12-01,155.42323862482363,84.04195476796491,175.91939164898832,155.42323862482363,155.42323862482363,-26.313590969507892,-26.313590969507892,-26.313590969507892,4.7607013482895475,4.7607013482895475,4.7607013482895475,-31.074292317797436,-31.074292317797436,-31.074292317797436,0.0,0.0,0.0,129.10964765531574
24,1951-01-01,157.5935893679271,90.4022323684501,174.50852213370018,157.5935893679271,157.5935893679271,-25.758972054981506,-25.758972054981506,-25.758972054981506,-2.2096540320711817,-2.2096540320711817,-2.2096540320711817,-23.549318022910324,-23.549318022910324,-23.549318022910324,0.0,0.0,0.0,131.8346173129456
25,1951-02-01,159.76394011103054,83.6274787092696,172.45884462975403,159.76394011103054,159.76394011103054,-32.50770874563097,-32.50770874563097,-32.50770874563097,0.6115442314619302,0.6115442314619302,0.6115442314619302,-33.119252977092906,-33.119252977092906,-33.119252977092906,0.0,0.0,0.0,127.25623136539957
26,1951-03-01,161.724256911253,122.78381043778474,211.0657100742986,161.724256911253,161.724256911253,4.3531890540098965,4.3531890540098965,4.3531890540098965,0.6115442314613669,0.6115442314613669,0.6115442314613669,3.7416448225485306,3.7416448225485306,3.7416448225485306,0.0,0.0,0.0,166.0774459652629
27,1951-04-01,163.89460765435643,110.79791688844753,198.2812055831646,163.89460765435643,163.89460765435643,-8.990747356943842,-8.990747356943842,-8.990747356943842,-1.609289032194182,-1.609289032194182,-1.609289032194182,-7.381458324749661,-7.381458324749661,-7.381458324749661,0.0,0.0,0.0,154.9038602974126
28,1951-05-01,165.99494718763026,117.15672716343047,204.12629708781924,165.99494718763026,165.99494718763026,-5.7825287122444635,-5.7825287122444635,-5.7825287122444635,-3.812056381686571,-3.812056381686571,-3.812056381686571,-1.970472330557893,-1.970472330557893,-1.970472330557893,0.0,0.0,0.0,160.2124184753858
29,1951-06-01,168.1652980386799,162.25165920392323,251.28327175848034,168.1652980386799,168.1652980386799,37.36723797173476,37.36723797173476,37.36723797173476,4.760701348294294,4.760701348294294,4.760701348294294,32.606536623440455,32.606536623440455,32.606536623440455,0.0,0.0,0.0,205.53253601041467
30,1951-07-01,170.2656375719537,200.30662601872092,286.8811070587874,170.2656375719537,170.2656375719537,68.98056101838392,68.98056101838392,68.98056101838392,-1.609289032194928,-1.609289032194928,-1.609289032194928,70.58985005057886,70.58985005057886,70.58985005057886,0.0,0.0,0.0,239.24619859033763
31,1951-08-01,172.43598842300332,194.8532706553924,283.59380112039963,172.43598842300332,172.43598842300332,68.72971160474253,68.72971160474253,68.72971160474253,1.0852008461806073,1.0852008461806073,1.0852008461806073,67.64451075856192,67.64451075856192,67.64451075856192,0.0,0.0,0.0,241.16570002774586
32,1951-09-01,174.60633927405297,149.61959810356183,233.45828339540572,174.60633927405297,174.60633927405297,18.587966900551613,18.587966900551613,18.587966900551613,1.173553020019192,1.173553020019192,1.173553020019192,17.414413880532422,17.414413880532422,17.414413880532422,0.0,0.0,0.0,193.19430617460458
33,1951-10-01,176.70667872397155,107.99149104022635,197.49056696915392,176.70667872397155,176.70667872397155,-24.526001453929013,-24.526001453929013,-24.526001453929013,-2.2096540320725464,-2.2096540320725464,-2.2096540320725464,-22.316347421856467,-22.316347421856467,-22.316347421856467,0.0,0.0,0.0,152.18067727004254
34,1951-11-01,178.87702948888742,81.19643140405167,168.5567902812407,178.87702948888742,178.87702948888742,-55.54663695539975,-55.54663695539975,-55.54663695539975,0.6115442314623313,0.6115442314623313,0.6115442314623313,-56.15818118686208,-56.15818118686208,-56.15818118686208,0.0,0.0,0.0,123.33039253348767
35,1951-12-01,180.977368938806,104.72579194046867,195.65489523327875,180.977368938806,180.977368938806,-29.01339110027193,-29.01339110027193,-29.01339110027193,1.1735530200205058,1.1735530200205058,1.1735530200205058,-30.186944120292438,-30.186944120292438,-30.186944120292438,0.0,0.0,0.0,151.96397783853405
36,1952-01-01,183.14771970372183,112.39872711044183,200.60305311351792,183.14771970372183,183.14771970372183,-28.45401497528237,-28.45401497528237,-28.45401497528237,-3.8120563816844406,-3.8120563816844406,-3.8120563816844406,-24.641958593597927,-24.641958593597927,-24.641958593597927,0.0,0.0,0.0,154.69370472843946
37,1952-02-01,185.31807047150974,112.95320205991452,203.26904164787797,185.31807047150974,185.31807047150974,-30.02121756264893,-30.02121756264893,-30.02121756264893,4.760701348290577,4.760701348290577,4.760701348290577,-34.7819189109395,-34.7819189109395,-34.7819189109395,0.0,0.0,0.0,155.2968529088608
38,1952-03-01,187.34839860911782,140.0185561655398,229.7966362430099,187.34839860911782,187.34839860911782,-0.5921799405653526,-0.5921799405653526,-0.5921799405653526,1.1735530200218205,1.1735530200218205,1.1735530200218205,-1.765732960587173,-1.765732960587173,-1.765732960587173,0.0,0.0,0.0,186.75621866855246
39,1952-04-01,189.51874937690573,138.79066070404394,226.53223344371878,189.51874937690573,189.51874937690573,-8.052343045542832,-8.052343045542832,-8.052343045542832,-3.812056381684923,-3.812056381684923,-3.812056381684923,-4.240286663857908,-4.240286663857908,-4.240286663857908,0.0,0.0,0.0,181.4664063313629
